,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
382,7440786,37374481,Entire home/apt,Busan,Yeonje,39,4.5,2,1.0,1.0,38.0,2.0,35.186846,129.080383,2016-10-28 23:16:42.285796
383,7473348,14618703,Entire home/apt,Busan,Haeundae,43,5.0,10,3.0,2.0,117.0,1.0,35.176964,129.171097,2016-10-28 22:59:43.940693
384,7535230,39476749,Private room,Busan,Nam,24,5.0,2,1.0,1.0,36.0,3.0,35.140588,129.099676,2016-10-28 23:17:13.977516
385,7538357,33006626,Entire home/apt,Busan,Suyeong,35,4.5,4,0.0,1.0,45.0,1.0,35.165019,129.114552,2016-10-28 23:52:41.858042
386,7551094,39203113,Entire home/apt,Busan,Haeundae,6,5.0,4,0.0,1.0,53.0,1.0,35.160081,129.168294,2016-10-29 00:21:54.004097
387,7564023,37393218,Private room,Busan,Haeundae,24,5.0,6,1.0,1.0,72.0,1.0,35.159318,129.155099,2016-10-28 23:54:57.786592
388,7566327,30446035,Entire home/apt,Busan,Haeundae,38,5.0,4,0.0,1.0,49.0,1.0,35.160274,129.171048,2016-10-29 00:26:44.270773
389,7569809,35128100,Entire home/apt,Busan,Haeundae,5,4.5,8,2.0,2.0,153.0,1.0,35.16279,129.155512,2016-10-29 00:45:53.692035
390,7583097,39764794,Entire home/apt,Busan,Suyeong,53,4.5,2,0.0,1.0,31.0,1.0,35.156742,129.126109,2016-10-28 22:51:08.529004
391,7591818,29194311,Private room,Busan,Suyeong,6,4.5,5,1.0,1.0,103.0,1.0,35.158917,129.12034,2016-10-28 23:59:32.044035
392,7607802,39780010,Entire home/apt,Busan,Haeundae,18,4.5,4,1.0,1.0,62.0,1.0,35.160342,129.152455,2016-10-28 23:30:49.832726
393,7613540,14438926,Private room,Busan,Haeundae,9,5.0,4,1.0,1.0,63.0,1.0,35.163397,129.169612,2016-10-28 23:27:31.318861
394,7621196,15170784,Entire home/apt,Busan,Haeundae,5,4.5,3,0.0,1.0,71.0,2.0,35.158717,129.150507,2016-10-29 00:06:21.071294
395,7621532,14438926,Private room,Busan,Haeundae,9,5.0,3,1.0,1.0,63.0,1.0,35.161536,129.168514,2016-10-29 00:05:31.876212
396,7621595,14438926,Private room,Busan,Haeundae,5,4.5,6,1.0,1.0,91.0,1.0,35.163201,129.169843,2016-10-29 00:31:33.913477
397,7639506,15290728,Private room,Busan,Haeundae,18,5.0,2,1.0,,40.0,1.0,35.177394,129.173043,2016-10-29 00:41:18.660330
398,7642976,2776621,Private room,Busan,Geumjeong,9,4.5,7,1.0,1.0,25.0,1.0,35.242282,129.087126,2016-10-28 23:13:42.803317
399,7646977,40124481,Entire home/apt,Busan,Haeundae,12,4.5,3,0.0,1.0,59.0,1.0,35.167487,129.176004,2016-10-28 23:25:02.744067
400,7653204,38530724,Entire home/apt,Busan,Haeundae,5,4.5,10,2.0,2.0,163.0,1.0,35.161665,129.165674,2016-10-29 00:07:27.768977
401,7654140,34829535,Private room,Busan,Haeundae,30,5.0,2,1.0,,26.0,1.0,35.168276,129.182649,2016-10-29 00:45:27.218862
402,7659132,15290728,Private room,Busan,Haeundae,13,5.0,2,1.0,,40.0,1.0,35.177733,129.170374,2016-10-28 23:56:17.927281
403,7669368,29194589,Entire home/apt,Busan,Haeundae,53,4.5,5,1.0,1.0,41.0,1.0,35.16483,129.169333,2016-10-28 22:50:27.583507
404,7676649,40309749,Entire home/apt,Busan,Yeonje,2,,2,2.0,1.0,55.0,1.0,35.181944,129.074935,2016-10-29 00:33:36.459709
405,7699417,40417806,Entire home/apt,Busan,Yeonje,0,,2,2.0,1.0,55.0,1.0,35.181093,129.07525,2016-10-28 22:58:42.865316
406,7700630,33801229,Entire home/apt,Busan,Haeundae,2,,4,1.0,1.0,54.0,1.0,35.160289,129.156551,2016-10-28 23:51:56.288292
407,7701338,40455252,Entire home/apt,Busan,Suyeong,5,3.5,2,1.0,1.0,45.0,1.0,35.162879,129.115196,2016-10-28 23:56:28.145834
408,7716280,36022549,Entire home/apt,Busan,Haeundae,33,5.0,3,0.0,1.0,36.0,1.0,35.168055,129.17645,2016-10-29 00:04:36.012862
409,7737260,9304699,Entire home/apt,Busan,Yeonje,50,4.5,6,2.0,1.0,32.0,1.0,35.176938,129.062556,2016-10-29 00:11:35.480281
410,7766546,33801229,Entire home/apt,Busan,Suyeong,16,4.5,4,1.0,1.0,76.0,1.0,35.167211,129.13235,2016-10-29 00:26:17.197002
411,7776432,39203113,Entire home/apt,Busan,Haeundae,35,5.0,4,0.0,1.0,53.0,1.0,35.16053,129.167046,2016-10-29 00:31:45.662787
412,7776441,39203113,Entire home/apt,Busan,Haeundae,20,5.0,4,0.0,1.0,53.0,1.0,35.161157,129.165533,2016-10-28 23:04:33.944802
413,7776550,5626255,Entire home/apt,Busan,Haeundae,4,3.5,8,3.0,2.0,450.0,2.0,35.157501,129.144609,2016-10-28 23:40:16.832623
414,7776785,40914607,Entire home/apt,Busan,Haeundae,54,5.0,3,1.0,1.0,39.0,1.0,35.159355,129.152512,2016-10-28 23:17:44.450710
415,7793048,39989776,Entire home/apt,Busan,Suyeong,129,5.0,3,1.0,1.0,45.0,1.0,35.168504,129.117199,2016-10-29 00:06:45.045964
416,7793108,40835539,Entire home/apt,Busan,Haeundae,5,4.0,3,1.0,1.0,81.0,1.0,35.160466,129.152384,2016-10-28 23:32:49.975421
417,7793518,41006873,Entire home/apt,Busan,Haeundae,60,4.5,5,2.0,1.0,124.0,1.0,35.15481,129.144971,2016-10-29 00:47:56.875310
418,7831730,35442568,Shared room,Incheon,Jung,6,5.0,16,1.0,3.0,13.0,1.0,35.100551,129.026848,2016-10-28 23:50:51.499567
419,7833510,41251355,Entire home/apt,Busan,Haeundae,34,5.0,14,3.0,2.0,288.0,1.0,35.162515,129.168913,2016-10-29 00:46:49.693944
420,7878154,35210232,Entire home/apt,Busan,Haeundae,51,5.0,3,1.0,1.0,71.0,1.0,35.161201,129.16537,2016-10-28 22:41:54.569352
421,7907046,35442568,Shared room,Incheon,Jung,52,4.5,16,1.0,3.0,13.0,1.0,35.100393,129.025964,2016-10-29 00:47:32.999229
422,7958040,33615913,Entire home/apt,Busan,Geumjeong,0,,3,1.0,1.0,47.0,1.0,35.228807,129.095318,2016-10-29 00:13:37.812199
423,7974081,42083346,Private room,Busan,Sasang,16,5.0,3,1.0,1.0,31.0,1.0,35.155022,128.993545,2016-10-29 00:42:20.216228
424,7974183,42083346,Private room,Busan,Sasang,23,5.0,3,1.0,1.0,31.0,1.0,35.156331,128.991106,2016-10-29 00:01:22.389031
425,7994795,30230711,Entire home/apt,Busan,Haeundae,48,4.5,7,2.0,1.0,62.0,,35.161594,129.156884,2016-10-28 23:58:27.136606
426,7995674,37375487,Entire home/apt,Busan,Haeundae,3,5.0,2,1.0,,49.0,1.0,35.160453,129.167206,2016-10-28 23:52:56.499931
427,8006214,30230711,Entire home/apt,Busan,Haeundae,45,4.5,6,2.0,1.0,62.0,,35.159182,129.155849,2016-10-29 00:21:47.711641
428,8056974,42556630,Entire home/apt,Busan,Haeundae,7,4.5,4,1.0,2.0,108.0,1.0,35.160578,129.175333,2016-10-28 23:37:29.787062
429,8064135,17247961,Entire home/apt,Busan,Haeundae,4,4.5,8,2.0,2.0,132.0,7.0,35.161428,129.178089,2016-10-29 00:23:17.005590
430,8073161,38805711,Entire home/apt,Busan,Haeundae,77,5.0,2,0.0,1.0,46.0,1.0,35.159203,129.151486,2016-10-28 22:43:16.953655
431,8077434,35442568,Entire home/apt,Incheon,Jung,10,4.5,5,2.0,1.0,36.0,1.0,35.101773,129.026406,2016-10-28 22:52:22.501146
432,8077448,35442568,Shared room,Incheon,Jung,17,4.5,16,1.0,3.0,16.0,1.0,35.102558,129.025597,2016-10-28 23:18:30.398833
433,8078007,35442568,Shared room,Incheon,Jung,12,4.5,4,1.0,3.0,16.0,1.0,35.101756,129.027754,2016-10-28 23:10:57.808725
434,8078465,35442568,Shared room,Incheon,Jung,27,4.5,4,1.0,2.0,13.0,1.0,35.102578,129.025717,2016-10-29 00:01:09.515613
435,8078902,35442568,Shared room,Incheon,Jung,41,4.5,4,1.0,,16.0,1.0,35.101984,129.027799,2016-10-28 23:33:12.503626
436,8091322,20361353,Entire home/apt,Busan,Haeundae,8,5.0,5,2.0,2.0,125.0,3.0,35.159644,129.177436,2016-10-29 00:35:21.718598
437,8091325,20361353,Entire home/apt,Busan,Haeundae,17,4.5,4,2.0,1.0,98.0,1.0,35.15838,129.140138,2016-10-28 23:54:17.003697
438,8141565,31273436,Shared room,Busan,Haeundae,0,,8,1.0,3.0,27.0,1.0,35.171278,129.134386,2016-10-28 23:46:25.428124
439,8142094,31273436,Shared room,Busan,Haeundae,2,,8,1.0,3.0,27.0,1.0,35.170616,129.134628,2016-10-28 23:46:43.502749
440,8142153,31273436,Shared room,Busan,Haeundae,9,4.5,8,1.0,3.0,27.0,1.0,35.171462,129.134886,2016-10-28 23:22:34.151610
441,8142210,31273436,Shared room,Busan,Haeundae,0,,8,1.0,3.0,27.0,1.0,35.172147,129.134594,2016-10-28 23:58:58.075058
442,8142291,31273436,Shared room,Busan,Haeundae,2,,8,1.0,3.0,27.0,1.0,35.170545,129.134142,2016-10-28 23:09:38.374081
443,8142356,31273436,Shared room,Busan,Haeundae,0,,8,1.0,3.0,27.0,1.0,35.171415,129.134185,2016-10-29 00:43:31.366393
444,8142413,31273436,Shared room,Busan,Haeundae,3,4.5,8,1.0,3.0,27.0,1.0,35.171945,129.133417,2016-10-29 00:48:26.847506
445,8142467,31273436,Shared room,Busan,Haeundae,0,,6,1.0,3.0,27.0,1.0,35.171343,129.133152,2016-10-28 23:29:28.488443
446,8142519,31273436,Shared room,Busan,Haeundae,2,,6,1.0,3.0,27.0,1.0,35.171502,129.132665,2016-10-28 23:34:43.887253
447,8142593,31273436,Shared room,Busan,Haeundae,1,,6,1.0,3.0,27.0,1.0,35.172346,129.1345,2016-10-28 23:18:48.700896
448,8142633,31273436,Shared room,Busan,Haeundae,2,,6,1.0,3.0,27.0,1.0,35.171171,129.133404,2016-10-29 00:16:17.955625
449,8142707,31273436,Shared room,Busan,Haeundae,7,4.0,4,1.0,3.0,27.0,1.0,35.17142,129.134118,2016-10-28 23:28:46.878053
450,8142806,31273436,Shared room,Busan,Haeundae,7,4.0,4,1.0,3.0,27.0,1.0,35.171222,129.13436,2016-10-28 23:47:51.848633
451,8142849,31273436,Shared room,Busan,Haeundae,2,,4,1.0,3.0,27.0,1.0,35.172625,129.134331,2016-10-28 23:34:58.982530
452,8187906,40040456,Entire home/apt,Busan,Haeundae,2,,3,0.0,1.0,40.0,1.0,35.160851,129.162961,2016-10-29 00:13:28.166379
453,8201601,17277470,Entire home/apt,Busan,Haeundae,1,,4,2.0,1.0,185.0,1.0,35.15873,129.140017,2016-10-28 23:35:36.605214
454,8201746,17860082,Shared room,Busan,Haeundae,17,4.5,8,1.0,,13.0,1.0,35.160314,129.161266,2016-10-28 22:50:52.048338
455,8204436,5626255,Entire home/apt,Busan,Haeundae,20,4.5,8,3.0,2.0,315.0,2.0,35.156896,129.145404,2016-10-29 00:27:14.559935
456,8213407,17860082,Shared room,Busan,Haeundae,10,4.5,8,1.0,,13.0,1.0,35.160876,129.161454,2016-10-29 00:46:44.316923
457,8218388,43251729,Private room,Busan,Saha,5,4.5,2,1.0,1.0,41.0,1.0,35.105225,128.990117,2016-10-28 23:31:49.521811
458,8228786,17860082,Shared room,Busan,Haeundae,9,4.5,8,1.0,,13.0,1.0,35.162079,129.161195,2016-10-29 00:24:42.240716
459,8229429,27719630,Private room,Busan,Haeundae,32,5.0,3,1.0,1.0,49.0,1.0,35.159684,129.15448,2016-10-28 22:53:37.571923
460,8247412,17860082,Shared room,Busan,Haeundae,11,4.5,4,1.0,,13.0,1.0,35.162503,129.161374,2016-10-28 23:18:38.964191
461,8284477,43681072,Entire home/apt,Busan,Haeundae,0,,6,2.0,2.0,342.0,1.0,35.155092,129.142705,2016-10-28 23:55:47.116617
462,8296035,43681072,Entire home/apt,Busan,Seo,57,4.5,5,1.0,1.0,62.0,1.0,35.099033,129.010075,2016-10-28 23:42:20.613544
463,8299245,43758598,Entire home/apt,Busan,Busanjin,91,4.5,3,0.0,1.0,39.0,1.0,35.159741,129.057958,2016-10-29 00:43:05.134808
464,8299412,43758598,Entire home/apt,Busan,Busanjin,96,4.5,3,0.0,1.0,39.0,1.0,35.158187,129.057436,2016-10-28 22:40:14.982348
465,8311269,43817025,Entire home/apt,Busan,Haeundae,9,5.0,2,1.0,1.0,48.0,1.0,35.160207,129.156374,2016-10-29 00:14:10.467135
466,8312418,37374481,Entire home/apt,Busan,Yeonje,39,4.5,2,1.0,1.0,38.0,2.0,35.188059,129.081761,2016-10-28 22:43:29.467571
467,8328550,14251239,Entire home/apt,Busan,Haeundae,6,4.5,2,1.0,1.0,65.0,1.0,35.156176,129.14135,2016-10-28 23:32:09.850883
468,8346644,38607029,Entire home/apt,Busan,Busanjin,44,5.0,4,1.0,1.0,45.0,1.0,35.15916,129.063837,2016-10-29 00:38:50.138759
469,8365562,27719630,Private room,Busan,Suyeong,44,5.0,4,1.0,1.0,49.0,1.0,35.163009,129.115111,2016-10-28 23:39:11.436579
470,8371168,44120726,Entire home/apt,Busan,Saha,0,,3,1.0,1.0,45.0,1.0,35.098152,128.987062,2016-10-28 23:32:36.883888
471,8371173,44120728,Entire home/apt,Busan,Buk,0,,5,3.0,1.0,91.0,1.0,35.17869,129.016972,2016-10-28 23:41:25.251262
472,8372681,15448315,Entire home/apt,Busan,Haeundae,9,4.5,4,4.0,0.0,19.0,1.0,35.15917,129.156377,2016-10-29 00:06:59.774862
473,8372826,15448315,Entire home/apt,Busan,Haeundae,1,,4,4.0,0.0,19.0,1.0,35.159517,129.155193,2016-10-29 00:37:40.560119
474,8373012,15448315,Entire home/apt,Busan,Haeundae,9,4.5,6,6.0,0.0,19.0,1.0,35.159666,129.157241,2016-10-28 23:45:30.578460
475,8373420,15448315,Private room,Busan,Haeundae,1,,2,1.0,0.0,50.0,1.0,35.160115,129.156736,2016-10-28 23:15:34.899155
476,8373540,15448315,Entire home/apt,Busan,Haeundae,7,4.0,8,8.0,0.0,16.0,1.0,35.160698,129.156445,2016-10-28 23:09:19.823004
477,8373603,15448315,Private room,Busan,Haeundae,1,,2,1.0,0.0,48.0,1.0,35.158591,129.156164,2016-10-28 23:18:24.434045
478,8373630,15448315,Entire home/apt,Busan,Haeundae,2,,4,4.0,0.0,19.0,1.0,35.159811,129.151937,2016-10-29 00:50:36.635758
479,8373672,44134986,Entire home/apt,Busan,Suyeong,0,,8,3.0,2.0,721.0,1.0,35.175686,129.12449,2016-10-28 22:44:08.132216
480,8374726,14457506,Private room,Busan,Yeongdo,3,5.0,3,1.0,2.0,37.0,1.0,35.092119,129.056893,2016-10-29 00:38:17.875296
481,8374742,14457506,Private room,Busan,Yeongdo,4,5.0,4,1.0,2.0,49.0,1.0,35.091358,129.056697,2016-10-28 23:56:31.738561
482,8389917,43501581,Entire home/apt,Busan,Haeundae,10,5.0,12,3.0,3.0,316.0,1.0,35.158158,129.144858,2016-10-29 00:02:49.854843
483,8392961,41775830,Private room,Incheon,Jung,10,4.5,2,1.0,1.0,60.0,1.0,35.09731,129.034376,2016-10-29 00:35:48.520364
484,8393900,15772820,Shared room,Busan,Geumjeong,4,4.5,6,1.0,2.0,21.0,1.0,35.275227,129.091832,2016-10-29 00:20:21.515407
485,8411551,37374481,Entire home/apt,Busan,Yeonje,48,4.5,2,1.0,1.0,38.0,2.0,35.186386,129.083217,2016-10-28 22:43:12.443005
486,8428984,44390359,Entire home/apt,Busan,Haeundae,37,5.0,4,0.0,1.0,93.0,2.0,35.154934,129.145847,2016-10-29 00:37:47.827569
487,8437796,10759474,Private room,Busan,Haeundae,22,5.0,2,1.0,1.0,32.0,1.0,35.163378,129.183937,2016-10-28 22:39:47.215161
488,8446134,21199584,Entire home/apt,Busan,Dong,80,5.0,5,1.0,1.0,44.0,,35.115717,129.03833,2016-10-29 00:36:20.509253
489,8447039,15448315,Entire home/apt,Busan,Haeundae,1,,4,4.0,0.0,21.0,1.0,35.159728,129.157006,2016-10-28 23:40:33.160506
490,8447744,15448315,Entire home/apt,Busan,Haeundae,12,4.5,4,4.0,0.0,14.0,1.0,35.159767,129.156381,2016-10-28 23:59:49.953911
491,8447821,15448315,Entire home/apt,Busan,Haeundae,4,4.5,4,4.0,0.0,19.0,1.0,35.15882,129.154481,2016-10-29 00:27:42.586838
492,8448071,15448315,Entire home/apt,Busan,Haeundae,2,,4,4.0,0.0,19.0,1.0,35.160853,129.15407,2016-10-28 23:55:07.309732
493,8462128,44545886,Private room,Busan,Suyeong,3,4.5,3,1.0,1.0,32.0,3.0,35.154355,129.124557,2016-10-29 00:39:54.622874
494,8463270,40914607,Entire home/apt,Busan,Haeundae,59,4.5,3,1.0,1.0,39.0,1.0,35.160476,129.150575,2016-10-28 22:52:16.593079
495,8463721,25388396,Entire home/apt,Busan,Suyeong,1,,4,2.0,1.0,179.0,1.0,35.147244,129.114069,2016-10-29 00:00:43.970028
496,8492195,41147133,Entire home/apt,Busan,Busanjin,0,,6,3.0,2.0,180.0,2.0,35.183269,129.048023,2016-10-28 23:17:57.336604
497,8494047,5325621,Entire home/apt,Busan,Haeundae,24,4.5,2,1.0,1.0,31.0,1.0,35.160665,129.155031,2016-10-29 00:42:56.453246
498,8522816,39989776,Entire home/apt,Busan,Busanjin,97,5.0,4,0.0,1.0,40.0,1.0,35.151435,129.066256,2016-10-29 00:08:33.803380
499,8523705,27816774,Private room,Busan,Suyeong,0,,4,1.0,2.0,23.0,1.0,35.154945,129.117293,2016-10-29 00:00:13.178042
500,8524946,40315413,Entire home/apt,Busan,Haeundae,2,,7,0.0,1.0,38.0,20.0,35.159433,129.16334,2016-10-29 00:40:38.376222
501,8525838,24440038,Entire home/apt,Busan,Suyeong,42,4.5,5,1.0,1.0,75.0,1.0,35.15009,129.114481,2016-10-29 00:20:44.478376
502,8558969,14457506,Private room,Busan,Yeongdo,9,5.0,2,1.0,2.0,33.0,1.0,35.091607,129.056507,2016-10-29 00:28:10.848520
503,8568521,26788794,Entire home/apt,Busan,Haeundae,9,4.5,3,0.0,1.0,85.0,1.0,35.16224,129.157238,2016-10-29 00:46:27.669583
504,8571720,15597220,Entire home/apt,Busan,Haeundae,22,5.0,2,0.0,1.0,48.0,1.0,35.164518,129.15794,2016-10-29 00:37:53.350879
505,8573390,45121971,Entire home/apt,Busan,Haeundae,56,4.5,6,2.0,1.0,144.0,,35.155149,129.147568,2016-10-28 23:47:01.571030
506,8573702,15597220,Entire home/apt,Busan,Haeundae,23,5.0,3,0.0,1.0,69.0,1.0,35.164852,129.157647,2016-10-28 23:23:32.893634
507,8573962,15597220,Entire home/apt,Busan,Haeundae,20,5.0,5,2.0,1.0,114.0,1.0,35.164606,129.157403,2016-10-28 23:06:54.772894
508,8597634,37960675,Entire home/apt,Busan,Suyeong,61,4.5,2,1.0,1.0,33.0,1.0,35.155106,129.119471,2016-10-28 22:57:58.035085
509,8616928,45329957,Entire home/apt,Busan,Haeundae,43,4.5,5,1.0,1.0,36.0,1.0,35.159886,129.160139,2016-10-28 23:57:57.733902
510,8617769,27717424,Private room,Busan,Haeundae,59,5.0,1,1.0,1.0,32.0,1.0,35.160611,129.147328,2016-10-29 00:05:58.612776
511,8624697,17397446,Private room,Busan,Busanjin,1,,1,1.0,1.0,19.0,1.0,35.15495,129.065214,2016-10-28 23:06:24.400334
512,8639050,40040456,Entire home/apt,Busan,Haeundae,2,,6,1.0,1.0,68.0,1.0,35.161075,129.163126,2016-10-28 23:27:08.385296
513,8643338,35442568,Private room,Incheon,Jung,23,4.5,2,1.0,1.0,14.0,1.0,35.1004,129.026345,2016-10-28 23:51:21.574624
514,8674528,45563975,Entire home/apt,Busan,Haeundae,20,4.5,8,3.0,2.0,180.0,1.0,35.16128,129.185222,2016-10-29 00:26:51.614171
515,8682109,12617082,Entire home/apt,Busan,Busanjin,93,5.0,4,0.0,1.0,44.0,1.0,35.157014,129.052206,2016-10-29 00:25:26.585531
516,8694473,41605715,Entire home/apt,Busan,Saha,42,5.0,6,2.0,1.0,67.0,1.0,35.100641,128.99761,2016-10-29 00:31:17.568901
517,8708182,14781540,Entire home/apt,Busan,Haeundae,38,5.0,8,3.0,2.0,268.0,1.0,35.160982,129.177233,2016-10-28 22:45:00.629053
518,8723048,36392482,Entire home/apt,Busan,Haeundae,14,4.5,8,0.0,1.0,76.0,1.0,35.160117,129.156463,2016-10-28 22:43:56.832270
519,8723958,45786199,Entire home/apt,Busan,Geumjeong,0,,5,3.0,2.0,451.0,1.0,35.227966,129.08332,2016-10-28 23:45:36.628423
520,8743144,45866958,Private room,Busan,Gijang,15,4.5,5,1.0,,36.0,1.0,35.242604,129.206492,2016-10-29 00:29:00.711516
521,8748067,15597220,Entire home/apt,Busan,Haeundae,31,5.0,6,2.0,1.0,123.0,1.0,35.164159,129.156706,2016-10-28 23:46:50.919630
522,8751191,11597332,Entire home/apt,Busan,Haeundae,74,5.0,6,0.0,1.0,54.0,,35.171017,129.175593,2016-10-29 00:04:24.138491
523,8766531,45966998,Private room,Busan,Busanjin,40,5.0,3,1.0,1.0,29.0,1.0,35.158027,129.04001,2016-10-28 23:37:02.764905
524,8785894,28768728,Entire home/apt,Busan,Suyeong,2,,3,1.0,1.0,72.0,1.0,35.143169,129.115068,2016-10-28 22:36:02.467571
525,8787554,26788794,Entire home/apt,Busan,Haeundae,8,3.5,8,2.0,2.0,226.0,1.0,35.162845,129.162675,2016-10-28 23:18:21.180322
526,8848712,44671664,Private room,Busan,Suyeong,6,5.0,2,1.0,1.0,29.0,1.0,35.15437,129.117064,2016-10-28 23:35:39.463273
527,8927398,37374481,Entire home/apt,Busan,Yeonje,35,4.5,2,1.0,1.0,38.0,2.0,35.188805,129.083528,2016-10-29 00:01:50.801908
528,8927754,30097580,Entire home/apt,Incheon,Jung,8,4.5,5,0.0,1.0,40.0,2.0,35.102794,129.029268,2016-10-28 22:44:00.608464
529,8949673,42567611,Private room,Busan,Gijang,0,,8,1.0,3.0,62.0,1.0,35.195113,129.221847,2016-10-29 00:31:48.325165
530,8995539,46986919,Entire home/apt,Busan,Saha,2,,16,4.0,2.0,495.0,1.0,35.069562,129.019141,2016-10-28 22:45:21.406383
531,9003102,34487204,Entire home/apt,Busan,Dong,5,5.0,5,1.0,1.0,91.0,2.0,35.113694,129.036204,2016-10-29 00:39:47.356065
532,9013588,34503457,Private room,Busan,Busanjin,16,4.5,4,1.0,,46.0,1.0,35.152315,129.06184,2016-10-29 00:29:14.950133
533,9014091,14457506,Entire home/apt,Busan,Yeongdo,7,5.0,8,3.0,1.0,148.0,1.0,35.092759,129.057645,2016-10-28 23:43:12.288377
534,9017022,47081864,Private room,Busan,Suyeong,0,,3,1.0,1.0,62.0,1.0,35.156695,129.126678,2016-10-28 22:59:31.774531
535,9034749,21660947,Entire home/apt,Busan,Yeonje,15,4.5,3,1.0,1.0,20.0,1.0,35.170978,129.098729,2016-10-28 22:59:16.060944
536,9041353,21660947,Entire home/apt,Busan,Yeonje,28,4.5,2,1.0,1.0,20.0,2.0,35.17131,129.098977,2016-10-29 00:36:59.989129
537,9059088,7906622,Private room,Busan,Yeonje,0,,2,1.0,1.0,72.0,1.0,35.179297,129.076151,2016-10-28 23:03:11.097666
538,9083541,47368255,Private room,Incheon,Jung,0,,4,1.0,1.0,180.0,2.0,35.087267,129.03918,2016-10-29 00:39:41.789641
539,9117129,37546288,Private room,Busan,Haeundae,6,5.0,6,1.0,1.0,31.0,1.0,35.165545,129.186359,2016-10-28 23:50:59.748606
540,9142202,38530724,Entire home/apt,Busan,Haeundae,11,5.0,10,2.0,2.0,163.0,1.0,35.160624,129.165768,2016-10-28 23:11:46.590726
541,9145731,37960675,Entire home/apt,Busan,Suyeong,60,5.0,2,1.0,1.0,34.0,1.0,35.155801,129.117345,2016-10-28 22:56:39.170968
542,9149008,47636033,Entire home/apt,Busan,Haeundae,32,4.5,8,4.0,2.0,188.0,1.0,35.159322,129.141388,2016-10-29 00:32:43.494026
543,9175112,47695577,Entire home/apt,Busan,Haeundae,24,4.5,6,2.0,,142.0,1.0,35.167572,129.133003,2016-10-29 00:18:23.441508
544,9175420,34487204,Entire home/apt,Busan,Dong,9,5.0,5,0.0,1.0,91.0,2.0,35.112835,129.038177,2016-10-28 23:32:02.749693
545,9178709,47695577,Entire home/apt,Busan,Haeundae,21,5.0,6,3.0,1.0,161.0,1.0,35.167664,129.132842,2016-10-28 23:12:24.904227
546,9179548,47695577,Entire home/apt,Busan,Haeundae,32,5.0,6,3.0,,161.0,1.0,35.166269,129.13298,2016-10-28 23:57:22.459798
547,9180989,47695577,Entire home/apt,Busan,Haeundae,31,4.5,6,2.0,1.0,142.0,1.0,35.166544,129.133051,2016-10-29 00:19:03.894291
548,9287686,48227260,Entire home/apt,Incheon,Jung,3,4.0,4,8.0,1.0,27.0,1.0,35.097929,129.033654,2016-10-28 23:59:07.790722
549,9288860,48227260,Entire home/apt,Incheon,Jung,0,,2,2.0,2.0,45.0,1.0,35.098568,129.032813,2016-10-29 00:05:46.683395
550,9288955,48227260,Entire home/apt,Incheon,Jung,2,,8,2.0,2.0,21.0,1.0,35.098575,129.033459,2016-10-29 00:07:41.827819
551,9289023,48227260,Entire home/apt,Incheon,Jung,2,,6,1.0,1.0,21.0,1.0,35.098471,129.032894,2016-10-28 22:56:01.331567
552,9289099,48227260,Entire home/apt,Incheon,Jung,3,4.5,2,3.0,1.0,44.0,1.0,35.098338,129.03428,2016-10-29 00:01:43.727230
553,9305202,48305871,Private room,Busan,Nam,2,,4,1.0,1.0,41.0,1.0,35.134844,129.100559,2016-10-28 23:51:33.908741
554,9306790,17476655,Entire home/apt,Busan,Suyeong,2,,16,4.0,3.0,21.0,1.0,35.150956,129.116619,2016-10-29 00:08:17.681602
555,9308069,47670869,Entire home/apt,Busan,Haeundae,18,4.5,5,2.0,1.0,103.0,1.0,35.169004,129.176823,2016-10-29 00:40:23.608038
556,9308451,48319394,Shared room,Busan,Dong,14,4.0,8,1.0,3.0,13.0,1.0,35.117263,129.042101,2016-10-28 23:05:44.418295
557,9321001,48319394,Shared room,Busan,Dong,6,4.5,6,1.0,3.0,13.0,1.0,35.118678,129.042491,2016-10-28 23:00:26.866173
558,9321287,48319394,Shared room,Busan,Dong,3,4.5,4,1.0,3.0,16.0,1.0,35.117957,129.040633,2016-10-28 23:44:02.445697
559,9324878,48319394,Shared room,Busan,Dong,10,3.5,8,1.0,3.0,13.0,1.0,35.118039,129.040848,2016-10-28 22:34:28.598269
560,9325160,48319394,Shared room,Busan,Dong,2,,8,1.0,3.0,13.0,1.0,35.117106,129.042389,2016-10-29 00:13:17.803152
561,9339934,41719851,Entire home/apt,Busan,Haeundae,35,5.0,5,1.0,1.0,54.0,,35.160805,129.155528,2016-10-29 00:32:01.183655
562,9373837,36392482,Entire home/apt,Busan,Haeundae,16,5.0,7,2.0,2.0,180.0,1.0,35.155634,129.142997,2016-10-28 23:01:35.475340
563,9378235,22230242,Entire home/apt,Busan,Haeundae,4,4.5,4,0.0,1.0,52.0,2.0,35.162244,129.159075,2016-10-29 00:25:06.802283
564,9393334,47081864,Shared room,Busan,Suyeong,2,,1,1.0,1.0,23.0,1.0,35.157873,129.12641,2016-10-29 00:09:07.022977
565,9394819,47081864,Shared room,Busan,Suyeong,0,,1,1.0,1.0,32.0,1.0,35.158043,129.127134,2016-10-28 23:16:58.828851
